SYMBOL	COHORT	CANCER_TYPE	METHODS	QVALUE_COMBINATION	TIER	MUTATIONS_COHORT	SAMPLES_COHORT	ROLE	CGC_GENE	TIER_CGC	CGC_CANCER_GENE	NUM_COHORTS	SIGNATURE9	WARNING_EXPRESSION	WARNING_GERMLINE	SAMPLES_3MUTS	OR_WARNING	KNOWN_ARTIFACT	NUM_PAPERS	FILTER
HIST1H3B	ICGC_WXS_ESCA_CN_WXS	ESCA		0.002708045948095864	2	30398	211	Act	True	1.0	False	5	0.0	False	True	0.0	False	False	0.0	PASS
HIST1H3B	PEDCBIOP_WXS_HGG-PRY	HGG	oncodriveclustl,dndscv,mutpanning	7.737259115865201e-18	1	5584	106	Act	True	1.0	True	5	0.0	True	True	0.0	False	False	0.0	Warning expression
HIST1H4I	ICGC_WGS_CLL_ES_WGS	CLL		3.402541180782725e-05	1	75801	32	Act	True	1.0	False	1	0.0	False	True	0.0	False	False	0.0	PASS
HIST2H3D	ICGC_WXS_BLCA_CN	BLCA	oncodriveclustl,dndscv,mutpanning	7.226409455154152e-08	1	16355	103	Act	False		False	1	0.0	False	True	0.0	False	False	0.0	Lack of literature evidence
HLA-A	OTHER_WXS_AML_PRY_BEAT_2018	AML	smregions	4.936187266268621e-05	1	79225	257	Act	True	1.0	False	13	0.0	False	False	0.0	False	False	0.0	PASS
HLA-A	ICGC_WXS_LAML_KR_VARSCAN	AML	hotmaps,smregions	2.1227323566778187e-05	2	46238	67	Act	True	1.0	False	13	0.03571428571428571	False	False	3.0	False	False	0.0	PASS
HLA-A	ICGC_WXS_BLCA_CN	BLCA	oncodriveclustl,dndscv,hotmaps,smregions,mutpanning	4.987163488567601e-10	1	16355	103	Act	True	1.0	False	13	0.0	False	False	0.0	False	False	0.0	PASS
HLA-A	TCGA_WXS_CESC	CESC		0.000396901742649512	2	101731	288	LoF	True	1.0	False	13	0.0	False	False	0.0	False	False	0.0	PASS
HLA-A	ICGC_WGS_SKCA_BR	CM	smregions,mutpanning	1.166977809214532e-08	1	1249065	33	Act	True	1.0	False	13	0.0	False	False	2.0	False	False	0.0	PASS
HLA-A	CBIOP_WXS_DLBCL_DFCI_2018	DLBCL	dndscv,oncodrivefml,cbase,mutpanning	1.4172144777238537e-15	1	12894	121	LoF	True	1.0	False	13	0.15384615384615385	False	False	0.0	False	False	0.0	PASS
HLA-A	CBIOP_WXS_DLBC_BROAD_2012	DLBCL	dndscv,cbase	1.6533861261095176e-08	1	11655	58	LoF	True	1.0	False	13	0.4	False	False	0.0	False	False	0.0	PASS
HLA-A	OTHER_WGS_DLBCL_NATCOM_2018	DLBCL	dndscv,oncodrivefml,cbase,mutpanning	0.00011198980045400646	1	2827527	153	LoF	True	1.0	False	13	0.09090909090909091	False	False	0.0	False	False	0.0	PASS
HLA-A	PCAWG_WGS_HEAD_SCC	HNSC	oncodrivefml,cbase	4.7327815347284564e-07	1	921348	56	LoF	True	1.0	False	13	0.0	False	False	0.0	False	False	0.0	PASS
HLA-A	TCGA_WXS_HNSC	HNSC	dndscv,oncodrivefml,cbase,mutpanning	2.4877959417530687e-06	1	105909	502	LoF	True	1.0	False	13	0.0	False	False	1.0	False	False	0.0	PASS
HLA-A	TCGA_WXS_LUSC	LUSC	dndscv,oncodrivefml,cbase,mutpanning	6.257677630661965e-13	2	178031	471	LoF	True	1.0	False	13	0.0	False	False	0.0	False	False	0.0	PASS
HLA-A	OTHER_WXS_NPC_NATCOM2017	NSPH	dndscv,oncodrivefml,cbase,mutpanning	8.80468485682934e-12	1	12635	103	LoF	True	1.0	False	13	0.0	False	False	0.0	False	False	0.0	PASS
HLA-A	PEDCBIOP_WXS_PIA-PRY	PIA		0.012592372309943535	2	345	93	Act	True	1.0	False	13	0.0	False	False	0.0	False	False	0.0	PASS
HLA-B	TCGA_WXS_CESC	CESC	dndscv,mutpanning	0.01304604858474279	3	101731	288	LoF	False		False	9	0.0	False	False	0.0	False	False	1.0	PASS
HLA-B	ICGC_WXS_COCA_CN_WXS_VARSCAN	COREAD	dndscv,hotmaps,smregions,mutpanning	1.2273883123194292e-11	1	160880	99	Act	False		False	9	0.07142857142857142	False	False	6.0	False	False	1.0	Samples with more than 3 mutations
HLA-B	CBIOP_WXS_DLBCL_DFCI_2018	DLBCL	dndscv,oncodrivefml,mutpanning	8.907638248997708e-08	1	12894	121	LoF	False		False	9	0.09090909090909091	False	False	0.0	False	False	1.0	PASS
HLA-B	OTHER_WGS_DLBCL_NATCOM_2018	DLBCL	dndscv,oncodrivefml,mutpanning	9.90657578196412e-09	3	2827527	153	LoF	False		False	9	0.06666666666666667	False	False	2.0	False	False	1.0	Samples with more than 3 mutations
HLA-B	TCGA_WXS_DLBC	DLBCL	dndscv,oncodrivefml,mutpanning	2.789017193292912e-08	1	7718	37	LoF	False		False	9	0.0	False	False	0.0	False	False	1.0	PASS
HLA-B	TCGA_WXS_ESCA	ESCA	dndscv,mutpanning	1.1775798382327827e-05	1	44724	182	LoF	False		False	9	0.0	False	False	0.0	False	False	1.0	PASS
HLA-B	TCGA_WXS_HNSC	HNSC	dndscv,oncodrivefml,hotmaps,mutpanning	1.8665314522533523e-14	1	105909	502	LoF	False		False	9	0.0	False	False	0.0	False	False	1.0	PASS
HLA-B	HARTWIG_LYMPHOID	LY	dndscv,oncodrivefml,mutpanning	1.7101210658315469e-06	1	722968	25	LoF	False		False	9	0.0	False	False	0.0	False	False	1.0	PASS
HLA-B	PCAWG_WGS_LYMPH_BNHL	NHLY	dndscv,oncodrivefml,mutpanning	3.6384377336335287e-06	1	1340919	105	LoF	False		False	9	0.0	False	False	1.0	False	False	1.0	Samples with more than 3 mutations
HLA-C	ICGC_WXS_COCA_CN_WXS_VARSCAN	COREAD	hotmaps,mutpanning	0.0006848112805463295	3	160880	99	Act	False		False	1	0.037037037037037035	False	False	2.0	False	False	2.0	Samples with more than 3 mutations
HLA-DQA1	PEDCBIOP_WXS_MBL-GP4-PRY	MBL	oncodriveclustl,dndscv,hotmaps,smregions	9.056783601285314e-10	1	1814	97	Act	False		False	4	0.0	False	False	3.0	False	False	0.0	Samples with more than 3 mutations
HLA-DQA1	OTHER_WGS_PBCA_DE_PIA	PIA	oncodriveclustl,dndscv,hotmaps,smregions,mutpanning	7.009652127660467e-17	1	1066564	439	Act	False		False	4	0.0	False	False	5.0	False	False	0.0	Samples with more than 3 mutations
HLA-DQA1	PEDCBIOP_WXS_PIA-PRY	PIA	hotmaps,smregions	0.00022532260598244282	1	345	93	Act	False		False	4	0.125	False	False	2.0	False	False	0.0	Samples with more than 3 mutations
HLA-DQA1	ICGC_WGS_EOPC_DE	PRAD	oncodriveclustl,hotmaps,smregions	9.754995036226304e-07	1	371340	160	Act	False		False	4	0.0	False	False	2.0	False	False	0.0	Samples with more than 3 mutations
HLA-DQB1	ICGC_WXS_BLCA_CN	BLCA	dndscv,hotmaps	1.998427547502572e-05	3	16355	103	Act	False		False	4	0.0	False	False	1.0	False	False	0.0	Samples with more than 3 mutations
HLA-DQB1	PEDCBIOP_WXS_BLY-PRY	BLY	dndscv,hotmaps,cbase	4.563540747481557e-06	1	762	15	Act	False		False	4	0.0	False	False	1.0	False	False	0.0	Samples with more than 3 mutations
HLA-DQB1	ICGC_WXS_COCA_CN_WXS_VARSCAN	COREAD	hotmaps,mutpanning	4.58213555455176e-08	3	160880	99	Act	False		False	4	0.0	False	False	4.0	False	False	0.0	Samples with more than 3 mutations
HLA-DQB1	OTHER_WGS_PBCA_DE_PIA	PIA	dndscv,hotmaps,smregions	4.1812060056251257e-11	1	1066564	439	Act	False		False	4	0.0	False	False	1.0	False	False	0.0	Samples with more than 3 mutations
HLA-DRB1	ICGC_WXS_LAML_KR_VARSCAN	AML	hotmaps,smregions	0.0448418290120419	3	46238	67	Act	False		False	3	0.0	False	False	2.0	False	False	0.0	Samples with more than 3 mutations
HLA-DRB1	ICGC_WXS_COCA_CN_WXS_VARSCAN	COREAD	dndscv,hotmaps	0.0001742328619323921	3	160880	99	Act	False		False	3	0.0	False	False	15.0	False	False	0.0	Samples with more than 3 mutations
HLA-DRB1	ICGC_WXS_LICA_CN	HC	oncodriveclustl,dndscv	0.0007584771565586153	1	19634	175	Act	False		False	3	0.0	False	False	0.0	False	False	0.0	Lack of literature evidence
HLA-DRB5	ICGC_WXS_THCA_SA	THCA	oncodriveclustl,dndscv,cbase	1.2541340079762663e-07	1	22445	129	Act	False		False	1	0.0	False	False	1.0	False	False	0.0	Samples with more than 3 mutations
HMCN1	ICGC_WGS_EOPC_DE	PRAD	smregions,cbase	9.337023807615076e-05	1	371340	160	LoF	False		False	1	0.0	False	False	0.0	False	True	0.0	Known artifact
HNF1A	ICGC_WXS_LICA_FR_WXS	HC		0.011172843803861444	2	933908	226	Act	True	1.0	True	2	0.0	False	False	0.0	False	False	16.0	PASS
HNF1A	TCGA_WXS_LIHC	HC		5.431800533175545e-10	1	56445	360	LoF	True	1.0	True	2	0.0	False	False	0.0	False	False	16.0	PASS
HNRNPA2B1	CBIOP_WXS_HCC_AMC_PRV	HC	dndscv	0.013479657465382888	2	27580	231	Act	True	1.0	False	1	0.0	False	True	0.0	False	False	5.0	PASS
HNRNPCL1	ICGC_WXS_LUSC_KR_WXS	LUSC	oncodriveclustl,dndscv,hotmaps	4.315868240555857e-06	1	75950	36	Act	False		False	1	0.0	True	False	1.0	False	False	0.0	Warning expression
HOXA11	TCGA_WXS_UCEC	UCEC	oncodrivefml	0.00010261986389932701	2	905953	503	LoF	True	1.0	False	1	0.0	False	False	0.0	False	False	9.0	PASS
HOXA9	TCGA_WXS_STAD	ST		0.0692857966173676	2	214108	436	Act	True	1.0	False	1	0.0	True	False	0.0	False	False	27.0	Warning expression
HOXC13	HARTWIG_BREAST	BRCA	dndscv,oncodrivefml,cbase	2.239271390258152e-06	1	11688328	708	LoF	True	1.0	False	1	0.16666666666666666	False	False	0.0	False	False	2.0	PASS
HOXD13	HARTWIG_BREAST	BRCA	oncodriveclustl	0.09806468513265752	2	11688328	708	Act	True	1.0	False	2	0.0	False	False	0.0	False	False	0.0	PASS
HOXD13	ICGC_WGS_ESAD_UK	ESCA		0.03910619654395489	2	4899758	150	LoF	True	1.0	False	2	0.0	False	False	0.0	False	False	0.0	PASS
HRAS	ICGC_WXS_BLCA_CN	BLCA	oncodriveclustl,dndscv,hotmaps,cbase,mutpanning	1.6914298502595487e-13	1	16355	103	Act	True	1.0	False	20	0.0	False	False	0.0	False	False	162.0	PASS
HRAS	CBIOP_WXS_BLCA_BGI	BLCA	oncodriveclustl,dndscv,hotmaps,cbase,mutpanning	4.2303973689319675e-15	1	8703	79	Act	True	1.0	False	20	0.0	False	False	0.0	False	False	162.0	PASS
HRAS	TCGA_WXS_BLCA	BLCA	oncodriveclustl,dndscv,hotmaps,cbase,mutpanning	1.537428435246573e-18	1	142970	411	Act	True	1.0	False	20	0.0	False	False	0.0	False	False	162.0	PASS
HRAS	TCGA_WXS_BRCA	BRCA		0.04860814767885011	2	119144	973	Act	True	1.0	False	20	0.0	False	False	0.0	False	False	162.0	PASS
HRAS	TCGA_WXS_SKCM	CM	hotmaps	0.003019621125488405	2	413742	466	Act	True	1.0	False	20	0.0	False	False	0.0	False	False	162.0	PASS
HRAS	HARTWIG_COLONRECTUM	COREAD		0.08722929894093602	2	21067040	529	Act	True	1.0	False	20	0.0	False	False	0.0	False	False	162.0	PASS
HRAS	PCAWG_WGS_HEAD_SCC	HNSC		0.0003142113390495252	1	921348	56	Act	True	1.0	False	20	0.0	False	False	0.0	False	False	162.0	PASS
HRAS	CBIOP_WXS_HNSC_BROAD	HNSC	hotmaps	2.6759483792211767e-06	1	9359	70	Act	True	1.0	False	20	0.0	False	False	0.0	False	False	162.0	PASS
HRAS	TCGA_WXS_HNSC	HNSC	dndscv,hotmaps,cbase,mutpanning	9.387699465481356e-07	1	105909	502	Act	True	1.0	False	20	0.0	False	False	0.0	False	False	162.0	PASS
HRAS	HARTWIG_HEAD_AND_NECK	HNSC		1.357572162088464e-06	1	883695	63	Act	True	1.0	False	20	0.0	False	False	0.0	False	False	162.0	PASS
HRAS	PCAWG_WGS_LUNG_SCC	LUSC		0.0010873968326813523	1	2190202	47	Act	True	1.0	False	20	0.0	False	False	0.0	False	False	162.0	PASS
HRAS	TCGA_WXS_LUSC	LUSC	hotmaps,mutpanning	5.96480022651667e-09	2	178031	471	Act	True	1.0	False	20	0.0	False	False	0.0	False	False	162.0	PASS
HRAS	TCGA_WXS_PCPG	PCPG	oncodriveclustl,dndscv,hotmaps,smregions,cbase,mutpanning	2.808796334103114e-07	1	2608	178	Act	True	1.0	False	20	0.0	False	False	0.0	False	False	162.0	PASS
HRAS	TCGA_WXS_PRAD	PRAD		9.286716309020768e-05	1	30954	492	Act	True	1.0	False	20	0.0	False	False	0.0	False	False	162.0	PASS
HRAS	HARTWIG_PROSTATE	PRAD	hotmaps	0.00042345738885086456	2	6479763	382	Act	True	1.0	False	20	0.0	False	False	0.0	False	False	162.0	PASS
HRAS	OTHER_WXS_SCC_NATCOM2018	SSCC		0.003714325612223715	2	62487	38	Act	True	1.0	False	20	0.0	False	False	0.0	False	False	162.0	PASS
HRAS	ICGC_WXS_THCA_SA	THCA	dndscv,hotmaps	3.3928836206010945e-10	1	22445	129	Act	True	1.0	False	20	0.0	False	False	0.0	False	False	162.0	PASS
HRAS	TCGA_WXS_THCA	THCA	oncodriveclustl,dndscv,hotmaps,cbase,mutpanning	7.957235356838398e-08	1	7915	488	Act	True	1.0	False	20	0.0	False	False	0.0	False	False	162.0	PASS
HRAS	TCGA_WXS_THYM	THYM	dndscv,hotmaps,cbase,mutpanning	1.9609954032425788e-08	1	4344	122	Act	True	1.0	False	20	0.0	False	False	0.0	False	False	162.0	PASS
HRAS	HARTWIG_VULVA	VV		1.2755373952792144e-06	2	89285	7	Act	True	1.0	False	20	0.0	False	False	0.0	False	False	162.0	PASS
HSP90AA1	PCAWG_WGS_BREAST_ADENOCA	BRCA		0.007494314974751269	2	1494194	195	LoF	True	1.0	False	2	0.0	False	True	0.0	False	False	15.0	PASS
HSP90AA1	TCGA_WXS_THCA	THCA		0.0008357931804294622	1	7915	488	LoF	True	1.0	False	2	0.0	False	True	0.0	False	False	15.0	PASS
HSP90AB1	PCAWG_WGS_SKIN_MELANOMA	CM		0.008143966838637055	2	12450635	107	LoF	True	1.0	False	1	0.0	False	True	0.0	False	False	1.0	PASS
HSPG2	ICGC_WXS_BLCA_CN	BLCA	smregions,cbase	0.0002927643281174306	3	16355	103	Act	False		False	3	0.0	False	False	0.0	False	False	2.0	PASS
HSPG2	HARTWIG_COLONRECTUM	COREAD	smregions,mutpanning	8.101321453004784e-08	3	21067040	529	Act	False		False	3	0.045454545454545456	False	False	0.0	False	False	2.0	PASS
HSPG2	HARTWIG_BONESOFT_TISSUE	OS	oncodriveclustl,smregions,mutpanning	8.811565519848568e-09	1	2117963	182	Act	False		False	3	0.0	False	False	0.0	False	False	2.0	PASS
HTRA2	HARTWIG_SMALL_INTESTINE	BC	oncodriveclustl,dndscv,oncodrivefml,smregions,cbase,mutpanning	2.2688814241556625e-11	1	1428825	15	LoF	False		False	1	0.0	False	False	0.0	False	False	2.0	PASS
HVCN1	CBIOP_WXS_DLBCL_DFCI_2018	DLBCL	oncodrivefml,cbase	2.574697454394409e-10	1	12894	121	LoF	False		False	1	0.2	False	False	0.0	False	False	0.0	Lack of literature evidence
HYDIN	HARTWIG_STOMACH	ST	cbase,mutpanning	2.1869242762722048e-07	1	1829318	41	LoF	False		False	1	0.1111111111111111	False	False	0.0	False	False	0.0	Lack of literature evidence
ID3	PEDCBIOP_WXS_BLY-PRY	BLY	dndscv,oncodrivefml,smregions,cbase	1.7959779069435748e-07	1	762	15	LoF	True	2.0	False	3	0.0	False	True	0.0	False	False	7.0	Germline Warning
ID3	TCGA_WXS_DLBC	DLBCL		0.000307663920850679	2	7718	37	LoF	True	2.0	False	3	0.0	False	True	0.0	False	False	7.0	PASS
ID3	PCAWG_WGS_LYMPH_BNHL	NHLY	dndscv,oncodrivefml,smregions,cbase,mutpanning	7.807238247202021e-09	1	1340919	105	LoF	True	2.0	False	3	0.0	False	True	0.0	False	False	7.0	Germline Warning
IDH1	ICGC_WXS_LAML_KR_MUTECT	AML	oncodriveclustl,dndscv,hotmaps	9.007378922358555e-06	1	109664	50	Act	True	1.0	False	27	0.0	False	False	0.0	False	False	44.0	PASS
IDH1	OTHER_WXS_AML_PRY_BEAT_2018	AML	oncodriveclustl,dndscv,hotmaps,cbase,mutpanning	9.998238442091572e-11	1	79225	257	Act	True	1.0	False	27	0.0	False	False	0.0	False	False	44.0	PASS
IDH1	ICGC_WXS_LAML_KR_VARSCAN	AML	hotmaps	8.692844862646198e-07	2	46238	67	Act	True	1.0	False	27	0.0	False	False	0.0	False	False	44.0	PASS
IDH1	TCGA_WXS_LAML	AML	oncodriveclustl,mutpanning	1.0923022787742535e-08	1	8182	140	Act	True	1.0	False	27	0.0	False	False	0.0	False	False	44.0	PASS
IDH1	ICGC_WXS_BTCA_JP	CH	oncodriveclustl,dndscv,hotmaps,mutpanning	6.307989320033043e-11	1	68834	239	Act	True	1.0	False	27	0.0	False	False	0.0	False	False	44.0	PASS
IDH1	TCGA_WXS_CHOL	CH	oncodriveclustl,dndscv,mutpanning	1.0207467813791862e-14	1	3429	36	Act	True	1.0	False	27	0.0	False	False	0.0	False	False	44.0	PASS
IDH1	HARTWIG_BILIARY	CH	oncodriveclustl,dndscv,hotmaps,cbase,mutpanning	7.591203135515448e-14	1	1212657	82	Act	True	1.0	False	27	0.0	False	False	0.0	False	False	44.0	PASS
IDH1	TCGA_WXS_SKCM	CM	oncodriveclustl,hotmaps,mutpanning	8.801824146727065e-08	1	413742	466	Act	True	1.0	False	27	0.0	False	False	0.0	False	False	44.0	PASS
IDH1	HARTWIG_SKIN_MELANOMA	CM	oncodriveclustl,hotmaps,mutpanning	8.96533327962692e-14	1	25213372	274	Act	True	1.0	False	27	0.0	False	False	0.0	False	False	44.0	PASS
IDH1	ICGC_WXS_GBM_CN	GBM	oncodriveclustl,dndscv,hotmaps,cbase,mutpanning	7.757068507012287e-06	1	3331	78	Act	True	1.0	True	27	0.0	False	False	0.0	False	False	44.0	PASS
IDH1	PCAWG_WGS_CNS_GBM	GBM	dndscv,hotmaps,mutpanning	4.09967829685356e-10	1	529910	39	Act	True	1.0	True	27	0.0	False	False	0.0	False	False	44.0	PASS
IDH1	TCGA_WXS_GBM	GBM	oncodriveclustl,dndscv,hotmaps,cbase,mutpanning	8.588581183746804e-12	1	67162	391	Act	True	1.0	True	27	0.0	False	False	0.0	False	False	44.0	PASS
IDH1	HARTWIG_NERVOUS_SYSTEM_GLIOBLASTOMA_MULTIFORME	GBM	dndscv,hotmaps,mutpanning	2.1935063170024832e-16	1	2946791	63	Act	True	1.0	True	27	0.0	False	False	0.0	False	False	44.0	PASS
IDH1	PCAWG_WGS_LIVER_HCC	HC		5.042504316719696e-05	2	4034223	314	Act	True	1.0	False	27	0.0	False	False	0.0	False	False	44.0	PASS
IDH1	TCGA_WXS_LIHC	HC	oncodriveclustl,mutpanning	4.8755506925650255e-08	1	56445	360	Act	True	1.0	False	27	0.0	False	False	0.0	False	False	44.0	PASS
IDH1	HARTWIG_LIVER	HC		0.005197326364885039	2	626960	51	Act	True	1.0	False	27	0.0	False	False	0.0	False	False	44.0	PASS
IDH1	PEDCBIOP_WXS_HGG-PRY	HGG	dndscv,hotmaps,mutpanning	1.6800427501183565e-09	1	5584	106	Act	True	1.0	False	27	0.0	False	False	0.0	False	False	44.0	PASS
IDH1	PCAWG_WGS_CNS_OLIGO	LGG	oncodriveclustl,dndscv,hotmaps,cbase	1.7528828841027125e-07	1	52437	18	Act	True	1.0	False	27	0.0	False	False	0.0	False	False	44.0	PASS
IDH1	TCGA_WXS_LGG	LGG	oncodriveclustl,dndscv,oncodrivefml,hotmaps,smregions,cbase,mutpanning	4.5815084968603e-26	1	37742	509	Act	True	1.0	False	27	0.0	False	False	0.0	False	False	44.0	PASS
IDH1	PCAWG_WGS_CNS_MEDULLO	MBL		0.0002340396860680207	1	223793	141	Act	True	1.0	False	27	0.0	False	False	0.0	False	False	44.0	PASS
IDH1	OTHER_WGS_PBCA_DE_MB	MBL		0.0005198482952186004	1	237770	148	Act	True	1.0	False	27	0.0	False	False	0.0	False	False	44.0	PASS
IDH1	CBIOP_WXS_MM_BROAD_TREAT	MM		0.003505700295478107	2	5569	98	Act	True	1.0	False	27	0.0	False	False	0.0	False	False	44.0	PASS
IDH1	HARTWIG_LUNG_NON_SMALL_CELL	NSCLC		0.030074056102978936	2	17930078	384	Act	True	1.0	False	27	0.0	False	False	0.0	False	False	44.0	PASS
IDH1	ICGC_WXS_BOCA_UK	OS	oncodriveclustl,dndscv,oncodrivefml,hotmaps,smregions,cbase,mutpanning	2.159795458927057e-18	1	1451	65	Act	True	1.0	False	27	0.0	False	False	0.0	False	False	44.0	PASS
IDH1	OTHER_WGS_PBCA_DE_PIA	PIA	oncodriveclustl,dndscv,hotmaps,cbase,mutpanning	2.124383860820397e-11	1	1066564	439	Act	True	1.0	False	27	0.0	False	False	0.0	False	False	44.0	PASS
IDH1	CBIOP_WXS_PRAD_BROAD	PRAD		0.0014776556303942106	2	5764	112	Act	True	1.0	False	27	0.0	False	False	0.0	False	False	44.0	PASS
IDH1	TCGA_WXS_PRAD	PRAD	hotmaps,mutpanning	2.125322767615932e-09	1	30954	492	Act	True	1.0	False	27	0.0	False	False	0.0	False	False	44.0	PASS
IDH2	OTHER_WXS_AML_PRY_BEAT_2018	AML	oncodriveclustl,dndscv,oncodrivefml,hotmaps,smregions,cbase,mutpanning	2.7934865771786205e-14	1	79225	257	Act	True	1.0	False	8	0.0	False	False	0.0	False	False	6.0	PASS
IDH2	ICGC_WXS_LAML_KR_VARSCAN	AML	hotmaps,mutpanning	9.188638682042584e-11	1	46238	67	Act	True	1.0	False	8	0.0	False	False	0.0	False	False	6.0	PASS
IDH2	TCGA_WXS_LAML	AML	oncodriveclustl,dndscv,hotmaps,cbase,mutpanning	3.8138255792288415e-17	1	8182	140	Act	True	1.0	False	8	0.0	False	False	0.0	False	False	6.0	PASS
IDH2	CBIOP_WXS_BLCA_DFARBER_MSKCC_2014	BLCA		0.00322444609983712	2	21365	50	LoF	True	1.0	False	8	0.0	False	False	0.0	False	False	6.0	PASS
IDH2	ICGC_WXS_BTCA_JP	CH		0.00010720190362834803	2	68834	239	Act	True	1.0	False	8	0.0	False	False	0.0	False	False	6.0	PASS
IDH2	TCGA_WXS_CHOL	CH		0.0002858223568684948	1	3429	36	Act	True	1.0	False	8	0.0	False	False	0.0	False	False	6.0	PASS
IDH2	TCGA_WXS_LGG	LGG	oncodriveclustl,dndscv,oncodrivefml,hotmaps,cbase,mutpanning	1.0962541079970065e-15	1	37742	509	Act	True	1.0	False	8	0.0	False	False	0.0	False	False	6.0	PASS
IDH2	ICGC_WXS_BOCA_UK	OS	oncodriveclustl,dndscv,hotmaps,mutpanning	2.159795458927057e-18	1	1451	65	Act	True	1.0	False	8	0.0	False	False	0.0	False	False	6.0	PASS
IFNA6	HARTWIG_LUNG_SMALL_CELL	SCLC	dndscv,cbase	7.465178501457945e-05	3	2520309	53	LoF	False		False	1	0.0	True	False	0.0	False	False	0.0	Warning expression
IFNAR1	OTHER_WGS_MM_NATLEUK2018	MM	hotmaps,smregions,mutpanning	8.841087032233847e-13	1	341009	933	Act	False		False	1	0.8	False	False	0.0	False	False	1.0	PASS
IFNGR1	TCGA_WXS_CESC	CESC	oncodrivefml,cbase	1.1483420310731099e-07	3	101731	288	LoF	False		False	1	0.0	False	False	0.0	False	False	1.0	PASS
IGLL5	CBIOP_WXS_CLL_IUOPA_2015	CLL	dndscv,hotmaps	0.008746015988736209	1	12247	452	Act	False		False	5	0.0	False	True	2.0	False	False	0.0	Samples with more than 3 mutations
IGLL5	OTHER_WGS_DLBCL_NATCOM_2018	DLBCL	dndscv,hotmaps,mutpanning	5.27748515728815e-07	1	2827527	153	LoF	False		False	5	0.14423076923076922	False	True	31.0	False	False	0.0	Samples with more than 3 mutations
IGLL5	TCGA_WXS_DLBC	DLBCL	dndscv,hotmaps	2.255576480585155e-07	1	7718	37	Act	False		False	5	0.03636363636363636	False	True	8.0	False	False	0.0	Samples with more than 3 mutations
IGLL5	HARTWIG_LYMPHOID	LY	dndscv,mutpanning	1.0441877002663351e-16	1	722968	25	LoF	False		False	5	0.14285714285714285	False	True	2.0	False	False	0.0	Samples with more than 3 mutations
IGLL5	PCAWG_WGS_LYMPH_BNHL	NHLY	dndscv,hotmaps,mutpanning	2.463291202465395e-10	1	1340919	105	LoF	False		False	5	0.10909090909090909	False	True	14.0	False	False	0.0	Samples with more than 3 mutations
IGSF21	HARTWIG_SKIN_BASAL_CELL_CARCINOMA	SBCC	oncodrivefml,cbase	1.5694801183656078e-08	1	987429	9	LoF	False		False	1	0.0	True	False	0.0	False	False	0.0	Warning expression
IKBKB	OTHER_WGS_MM_NATLEUK2018	MM	hotmaps,mutpanning	1.8557504559845825e-14	1	341009	933	Act	True	1.0	False	1	0.0	False	False	0.0	False	False	0.0	PASS
IKZF1	D_ALL	ALL		0.001039272095655717	2	169261	278	Act	True	1.0	True	4	0.0	False	False	0.0	False	False	39.0	PASS
IKZF1	OTHER_WXS_AML_PRY_BEAT_2018	AML	smregions,cbase	2.6181657828224163e-10	1	79225	257	LoF	True	1.0	False	4	0.0	False	False	0.0	False	False	39.0	PASS
IKZF1	HARTWIG_ANUS	AN		0.0012071008762466633	2	435957	17	Act	True	1.0	False	4	0.0	False	False	0.0	False	False	39.0	PASS
IKZF1	HARTWIG_SKIN_MELANOMA	CM	oncodriveclustl	0.0076866565034995815	2	25213372	274	Act	True	1.0	False	4	0.0	False	False	0.0	False	False	39.0	PASS
IKZF3	CBIOP_WXS_CLL_IUOPA_2015	CLL	oncodriveclustl,smregions	8.135844707895437e-07	1	12247	452	Act	False		False	1	0.0	False	False	0.0	False	False	2.0	PASS
IL1RL1	HARTWIG_SMALL_INTESTINE	BC	oncodriveclustl,dndscv,oncodrivefml,cbase	1.1713352758725797e-08	1	1428825	15	LoF	False		False	1	0.0	True	False	0.0	False	False	0.0	Warning expression
IL6ST	HARTWIG_LIVER	HC		0.0011680133415918805	2	626960	51	Act	True	1.0	True	1	0.0	False	False	0.0	False	False	1.0	PASS
IL7R	D_ALL	ALL	dndscv	0.00032785877590914834	1	169261	278	Act	True	1.0	True	3	0.0	False	False	0.0	False	False	6.0	PASS
IL7R	CBIOP_WXS_ESCA_BROAD	ESCA		0.0027924681243489025	2	31023	146	Act	True	1.0	False	3	0.0	False	False	0.0	False	False	6.0	PASS
IL7R	ICGC_WXS_LINC_JP_WXS	HC		0.00016062205241181552	2	65152	213	LoF	True	1.0	False	3	0.0	False	False	0.0	False	False	6.0	PASS
ING1	TCGA_WXS_UCEC	UCEC	oncodrivefml,cbase	3.2165595749924374e-11	3	905953	503	LoF	False		False	1	0.0	False	False	0.0	False	False	12.0	PASS
INO80	OTHER_WGS_DLBCL_NATCOM_2018	DLBCL	oncodrivefml,cbase	1.7646025110631932e-06	1	2827527	153	LoF	False		False	1	0.42857142857142855	False	False	0.0	False	False	3.0	PASS
INPPL1	TCGA_WXS_UCEC	UCEC	oncodrivefml,cbase,mutpanning	1.2447581154156335e-06	3	905953	503	LoF	False		False	1	0.0	False	False	3.0	False	False	8.0	Samples with more than 3 mutations
INSC	HARTWIG_LUNG_SMALL_CELL	SCLC	smregions,cbase	2.7314250449471933e-07	1	2520309	53	LoF	False		False	1	0.0	True	False	0.0	False	False	0.0	Warning expression
